timestamp,Carrier,AvgTicketPrice,Cancelled,DestWeather,DistanceKilometers,FlightTimeHour,Origin,Dest,timestamp
"Nov 29, 2020 @ 07:32:11.000","Kibana Airlines","$787.03",false,Sunny,"9,365.546","7.432973133552776","El Dorado International Airport","Leonardo da Vinci - Fiumicino Airport","Nov 29, 2020 @ 07:32:11.000"
"Nov 29, 2020 @ 07:28:35.000","ES-Air","$1,014.93",false,Rain,"6,344.604","8.03716980235451","Rajiv Gandhi International Airport","Tokyo Haneda International Airport","Nov 29, 2020 @ 07:28:35.000"
"Nov 29, 2020 @ 07:14:18.000","Kibana Airlines","$881.96",false,Clear,"7,956.251","14.721726942114556","Ataturk International Airport","Incheon International Airport","Nov 29, 2020 @ 07:14:18.000"
"Nov 29, 2020 @ 07:12:44.000","Kibana Airlines","$753.5",false,Rain,"7,743.459","11.504804712113668","Amsterdam Airport Schiphol","Denver International Airport","Nov 29, 2020 @ 07:12:44.000"
"Nov 29, 2020 @ 07:09:40.000","Logstash Airways","$1,171.69",false,Sunny,"8,949.233","9.3221180738074","Charles de Gaulle International Airport","Incheon International Airport","Nov 29, 2020 @ 07:09:40.000"
"Nov 29, 2020 @ 06:48:22.000",JetBeats,"$767.69",true,Hail,"6,129.621","9.009432045712275","Indira Gandhi International Airport","Milano Linate Airport","Nov 29, 2020 @ 06:48:22.000"
"Nov 29, 2020 @ 06:48:22.000",JetBeats,"$1,095.98",false,Clear,"1,354.461","1.1287172118175866","St Louis Lambert International Airport","Winnipeg / James Armstrong Richardson International Airport","Nov 29, 2020 @ 06:48:22.000"
"Nov 29, 2020 @ 06:47:36.000","Kibana Airlines","$335.88",false,Rain,"1,227.297","1.8595412518775722","McCarran International Airport","Portland International Airport","Nov 29, 2020 @ 06:47:36.000"
"Nov 29, 2020 @ 06:32:25.000","Kibana Airlines","$957.8",true,Cloudy,"1,654.346","1.5318018827245008","Stockholm-Arlanda Airport","Verona Villafranca Airport","Nov 29, 2020 @ 06:32:25.000"
"Nov 29, 2020 @ 06:18:33.000","Logstash Airways","$631.11",false,Clear,"1,862.133","6.0690369761417","Manchester Airport","Naples International Airport","Nov 29, 2020 @ 06:18:33.000"
"Nov 29, 2020 @ 06:17:24.000",JetBeats,"$331.14",false,Sunny,"5,606.826","8.495190952797833","Sheremetyevo International Airport","Ukrainka Air Base","Nov 29, 2020 @ 06:17:24.000"
"Nov 29, 2020 @ 06:08:43.000","Logstash Airways","$1,153.27",false,Rain,"6,129.621","7.297167484079191","Indira Gandhi International Airport","Milano Linate Airport","Nov 29, 2020 @ 06:08:43.000"
"Nov 29, 2020 @ 06:03:49.000",JetBeats,"$393.99",false,"Heavy Fog","404.563","0.5618936067152591","Itami Airport","Tokyo Haneda International Airport","Nov 29, 2020 @ 06:03:49.000"
"Nov 29, 2020 @ 05:33:14.000",JetBeats,"$563.1",false,Cloudy,"1,153.643","1.0119679073117298","Sheremetyevo International Airport","Warsaw Chopin Airport","Nov 29, 2020 @ 05:33:14.000"
"Nov 29, 2020 @ 05:28:46.000","Kibana Airlines","$749.28",false,Cloudy,"6,933.394","9.002693988546458","Warsaw Chopin Airport","Xi'an Xianyang International Airport","Nov 29, 2020 @ 05:28:46.000"
"Nov 29, 2020 @ 05:26:39.000","Kibana Airlines","$734.18",false,Clear,"13,631.672","20.654048865013237","Mariscal Sucre International Airport","Sydney Kingsford Smith International Airport","Nov 29, 2020 @ 05:26:39.000"
"Nov 29, 2020 @ 05:22:40.000","Kibana Airlines","$778.61",false,Cloudy,"8,362.573","11.468810732641256","Leonardo da Vinci - Fiumicino Airport","Tampa International Airport","Nov 29, 2020 @ 05:22:40.000"
"Nov 29, 2020 @ 05:19:23.000",JetBeats,"$962.2",false,Clear,"6,004.913","5.004094333768481","Indira Gandhi International Airport","Verona Villafranca Airport","Nov 29, 2020 @ 05:19:23.000"
"Nov 29, 2020 @ 05:12:58.000","Logstash Airways","$1,030.34",false,Sunny,"8,919.414","12.388075335620057","Bari Karol Wojty__a Airport","Shanghai Pudong International Airport","Nov 29, 2020 @ 05:12:58.000"
"Nov 29, 2020 @ 05:07:10.000","Kibana Airlines","$601.59",true,Hail,"6,703.52","11.094256664449379","Dublin Airport","Miami International Airport","Nov 29, 2020 @ 05:07:10.000"
"Nov 29, 2020 @ 04:52:51.000","Logstash Airways","$1,009.25",false,"Heavy Fog","11,362.613","15.717204029296312","Comodoro Arturo Merino Benitez International Airport","Sydney Kingsford Smith International Airport","Nov 29, 2020 @ 04:52:51.000"
"Nov 29, 2020 @ 04:39:16.000","Kibana Airlines","$850.03",false,"Heavy Fog","15,023.543","15.649523598622311","Kempegowda International Airport","Ministro Pistarini International Airport","Nov 29, 2020 @ 04:39:16.000"
"Nov 29, 2020 @ 04:27:05.000","Kibana Airlines","$902.87",false,Sunny,"1,054.275","1.098203049587179","Verona Villafranca Airport","Warsaw Chopin Airport","Nov 29, 2020 @ 04:27:05.000"
"Nov 29, 2020 @ 04:25:05.000",JetBeats,"$1,198.49",false,Sunny,"7,816.833","6.856870910272852","Frankfurt am Main Airport","Xi'an Xianyang International Airport","Nov 29, 2020 @ 04:25:05.000"
"Nov 29, 2020 @ 04:14:51.000","ES-Air","$773.64",false,Sunny,"1,298.992","1.6653740930926408","Manchester Airport","Verona Villafranca Airport","Nov 29, 2020 @ 04:14:51.000"
"Nov 29, 2020 @ 04:10:42.000","Logstash Airways","$664.56",false,Cloudy,"9,762.96","15.597733826661877","Malpensa International Airport","Tokyo Haneda International Airport","Nov 29, 2020 @ 04:10:42.000"
"Nov 29, 2020 @ 04:05:55.000","ES-Air","$1,080.13",false,Cloudy,"1,054.275","5.836726133018803","Verona Villafranca Airport","Warsaw Chopin Airport","Nov 29, 2020 @ 04:05:55.000"
"Nov 29, 2020 @ 04:05:35.000","Logstash Airways","$990.48",false,Rain,"7,961.6","8.293333112467133","Berlin-Tegel Airport","Tampa International Airport","Nov 29, 2020 @ 04:05:35.000"
"Nov 29, 2020 @ 04:05:35.000",JetBeats,"$550.46",false,"Thunder & Lightning","15,660.251","15.353187194308472","El Dorado International Airport","Xi'an Xianyang International Airport","Nov 29, 2020 @ 04:05:35.000"
"Nov 29, 2020 @ 03:49:58.000","ES-Air","$318.05",false,"Damaging Wind","227.776","0.27116174272507537","Il Caravaggio International Airport","Pisa International Airport","Nov 29, 2020 @ 03:49:58.000"
"Nov 29, 2020 @ 03:47:21.000","Kibana Airlines","$869.48",false,Rain,"10,159.731","13.025295943820272","Jorge Chavez International Airport","London Luton Airport","Nov 29, 2020 @ 03:47:21.000"
"Nov 29, 2020 @ 03:36:07.000",JetBeats,"$1,121.51",false,Cloudy,"9,797.693","16.561144399643347","Cagliari Elmas Airport","Mariscal Sucre International Airport","Nov 29, 2020 @ 03:36:07.000"
"Nov 29, 2020 @ 03:34:06.000","ES-Air","$735.18",false,"Damaging Wind","511.094","0.7743849507500928","Erie International Tom Ridge Field","Ottawa Macdonald-Cartier International Airport","Nov 29, 2020 @ 03:34:06.000"
"Nov 29, 2020 @ 03:27:28.000","ES-Air","$628.3",false,"Thunder & Lightning","8,532.773","12.92844337705789","Casper-Natrona County International Airport","Sheremetyevo International Airport","Nov 29, 2020 @ 03:27:28.000"
"Nov 29, 2020 @ 03:21:59.000","ES-Air","$1,061.2",false,Rain,"8,188.254","9.098060419069107","Stockholm-Arlanda Airport","Tokyo Haneda International Airport","Nov 29, 2020 @ 03:21:59.000"
"Nov 29, 2020 @ 03:16:33.000","ES-Air","$906.32",false,Clear,"8,551.422","7.50124772592135","Ataturk International Airport","New Chitose Airport","Nov 29, 2020 @ 03:16:33.000"
"Nov 29, 2020 @ 03:16:33.000","ES-Air","$709.52",false,Clear,"15,994.087","19.0405791717254","Mariscal Sucre International Airport","Shanghai Hongqiao International Airport","Nov 29, 2020 @ 03:16:33.000"
"Nov 29, 2020 @ 02:53:40.000","Kibana Airlines","$529.35",false,Hail,"8,481.99","14.874345870951164","Shanghai Hongqiao International Airport","Vienna International Airport","Nov 29, 2020 @ 02:53:40.000"
"Nov 29, 2020 @ 02:43:33.000","ES-Air","$1,124.25",false,"Heavy Fog","9,260.234","7.716861862318812","Shanghai Pudong International Airport","Turin Airport","Nov 29, 2020 @ 02:43:33.000"
"Nov 29, 2020 @ 02:26:02.000","ES-Air","$856.99",false,Rain,"261.002","0.24166878272884723","Turin Airport","Zurich Airport","Nov 29, 2020 @ 02:26:02.000"
"Nov 29, 2020 @ 02:05:30.000","Kibana Airlines","$984.4",false,"Damaging Wind","6,971.214","8.93745444384105","New Chitose Airport","Sheremetyevo International Airport","Nov 29, 2020 @ 02:05:30.000"
"Nov 29, 2020 @ 02:04:35.000","Kibana Airlines","$576.99",false,Cloudy,"8,397.087","9.330096204644143","Memphis International Airport","Ministro Pistarini International Airport","Nov 29, 2020 @ 02:04:35.000"
"Nov 29, 2020 @ 02:04:35.000","ES-Air","$752.43",false,Sunny,"13,007.729","10.839774061932522","Kansai International Airport","King Shaka International Airport","Nov 29, 2020 @ 02:04:35.000"
"Nov 29, 2020 @ 02:00:31.000",JetBeats,"$1,009.67",true,Hail,"4,538.602","12.303613395251084","John F Kennedy International Airport","Mariscal Sucre International Airport","Nov 29, 2020 @ 02:00:31.000"
"Nov 29, 2020 @ 01:34:29.000","ES-Air","$1,084.73",false,Sunny,"10,543.648","9.762636787600405","Jorge Chavez International Airport","Turin Airport","Nov 29, 2020 @ 01:34:29.000"
"Nov 29, 2020 @ 01:24:27.000","Kibana Airlines","$1,160.81",false,Hail,"6,273.306","8.712924958846628","General Mitchell International Airport","London Luton Airport","Nov 29, 2020 @ 01:24:27.000"
"Nov 29, 2020 @ 01:21:25.000","Logstash Airways","$989.49",false,Clear,"18,624.687","23.194096631248282","Chubu Centrair International Airport","Ministro Pistarini International Airport","Nov 29, 2020 @ 01:21:25.000"
"Nov 29, 2020 @ 01:16:50.000","Kibana Airlines","$893.51",false,Cloudy,"5,788.39","6.890940580130425","Sheremetyevo International Airport","Xi'an Xianyang International Airport","Nov 29, 2020 @ 01:16:50.000"
"Nov 29, 2020 @ 01:15:29.000","ES-Air","$744.8",false,Cloudy,"1,407.216","1.302977727057279","Leonardo da Vinci - Fiumicino Airport","London Gatwick Airport","Nov 29, 2020 @ 01:15:29.000"
"Nov 29, 2020 @ 01:14:54.000","Kibana Airlines","$761.37",false,Clear,"265.885","5.5269639012223175","Dublin Airport","Manchester Airport","Nov 29, 2020 @ 01:14:54.000"
"Nov 29, 2020 @ 01:07:18.000","ES-Air","$244.15",false,Sunny,"243.142","4.738374881186733","London Heathrow Airport","Manchester Airport","Nov 29, 2020 @ 01:07:18.000"
"Nov 29, 2020 @ 01:01:22.000","Logstash Airways","$1,029.16",false,Sunny,"1,837.594","8.784232697303036","Oslo Gardermoen Airport","Pisa International Airport","Nov 29, 2020 @ 01:01:22.000"
"Nov 29, 2020 @ 01:00:00.000","Logstash Airways","$846.09",false,Sunny,"10,070.389","15.258164509694845","Leonardo da Vinci___Fiumicino Airport","Mariscal Sucre International Airport","Nov 29, 2020 @ 01:00:00.000"
"Nov 29, 2020 @ 00:52:49.000",JetBeats,"$877.82",false,"Damaging Wind","7,204.934","8.577302654195767","Greater Rochester International Airport","Naples International Airport","Nov 29, 2020 @ 00:52:49.000"
"Nov 29, 2020 @ 00:45:36.000","Logstash Airways","$299.45",false,Cloudy,"255.258","0.2836198791425502","Pisa International Airport","Venice Marco Polo Airport","Nov 29, 2020 @ 00:45:36.000"
"Nov 29, 2020 @ 00:44:27.000","ES-Air","$613.61",false,Clear,"12,445.079","11.627047166447978","Gimpo International Airport","Miami International Airport","Nov 29, 2020 @ 00:44:27.000"
"Nov 29, 2020 @ 00:44:27.000","ES-Air","$566.24",false,Cloudy,"8,147.836","12.03986364582433","Ministro Pistarini International Airport","Norfolk International Airport","Nov 29, 2020 @ 00:44:27.000"
"Nov 29, 2020 @ 00:43:36.000","ES-Air","$931.23",false,"Damaging Wind","7,235.776","6.6997921760476595","Duluth International Airport","Milano Linate Airport","Nov 29, 2020 @ 00:43:36.000"
"Nov 29, 2020 @ 00:43:14.000","Kibana Airlines","$781.22",false,Clear,"7,402.541","11.562548575560657","Vienna International Airport","Xi'an Xianyang International Airport","Nov 29, 2020 @ 00:43:14.000"
"Nov 29, 2020 @ 00:42:39.000","Kibana Airlines","$720.42",false,Clear,"7,961.6","9.478094985676723","Berlin-Tegel Airport","Tampa International Airport","Nov 29, 2020 @ 00:42:39.000"
"Nov 29, 2020 @ 00:24:35.000","Logstash Airways","$817.86",false,Sunny,"9,165.065","12.729256279435084","Tokyo Haneda International Airport","Vienna International Airport","Nov 29, 2020 @ 00:24:35.000"
"Nov 29, 2020 @ 00:18:27.000","Kibana Airlines","$500.12",false,Cloudy,"9,258.819","8.572980479640112","Frankfurt am Main Airport","Itami Airport","Nov 29, 2020 @ 00:18:27.000"
"Nov 29, 2020 @ 00:14:09.000","ES-Air","$920.83",false,"Thunder & Lightning","1,604.256","3.2354217644237355","Stockholm-Arlanda Airport","Treviso-Sant'Angelo Airport","Nov 29, 2020 @ 00:14:09.000"
"Nov 29, 2020 @ 00:12:24.000","Logstash Airways","$364.01",false,Cloudy,"414.063","0.4059445660671919","Leonardo da Vinci___Fiumicino Airport","Verona Villafranca Airport","Nov 29, 2020 @ 00:12:24.000"
"Nov 28, 2020 @ 23:55:12.000",JetBeats,"$838.27",false,"Damaging Wind","13,680.696","17.539353910869426","Incheon International Airport","Luis Munoz Marin International Airport","Nov 28, 2020 @ 23:55:12.000"
"Nov 28, 2020 @ 23:51:32.000",JetBeats,"$849.17",false,"Heavy Fog","16,590.208","14.552814455654431","Malpensa International Airport","Sydney Kingsford Smith International Airport","Nov 28, 2020 @ 23:51:32.000"
"Nov 28, 2020 @ 23:47:59.000","ES-Air","$476.23",false,Sunny,"491.697","0.3902359030123936","Kansai International Airport","Narita International Airport","Nov 28, 2020 @ 23:47:59.000"
"Nov 28, 2020 @ 23:47:22.000","Logstash Airways","$629.07",false,Rain,"6,831.154","5.692628342329633","Edmonton International Airport","London Heathrow Airport","Nov 28, 2020 @ 23:47:22.000"
"Nov 28, 2020 @ 23:44:12.000","ES-Air","$607.81",false,Hail,"8,916.987","7.821918312063908","Licenciado Benito Juarez International Airport","London Heathrow Airport","Nov 28, 2020 @ 23:44:12.000"
"Nov 28, 2020 @ 23:34:13.000","Kibana Airlines","$1,120.29",false,Rain,"7,900.476","7.745564663460088","Jeju International Airport","Sydney Kingsford Smith International Airport","Nov 28, 2020 @ 23:34:13.000"
"Nov 28, 2020 @ 23:27:52.000","Logstash Airways","$786.03",false,Cloudy,"7,873.979","10.936081412312175","Scott AFB/Midamerica Airport","Treviso-Sant'Angelo Airport","Nov 28, 2020 @ 23:27:52.000"
"Nov 28, 2020 @ 23:24:14.000","ES-Air","$757.38",false,Rain,"11,141.25","16.8806819690368","Gimpo International Airport","Philadelphia International Airport","Nov 28, 2020 @ 23:24:14.000"
"Nov 28, 2020 @ 23:20:28.000","Kibana Airlines","$1,012.25",false,"Heavy Fog","14,286.413","21.646080667256104","Cape Town International Airport","Kansai International Airport","Nov 28, 2020 @ 23:20:28.000"
"Nov 28, 2020 @ 23:10:36.000","ES-Air","$317.83",false,"Damaging Wind",0,"2.5","Sydney Kingsford Smith International Airport","Sydney Kingsford Smith International Airport","Nov 28, 2020 @ 23:10:36.000"
"Nov 28, 2020 @ 23:10:36.000","Kibana Airlines","$622.25",true,"Damaging Wind","7,667.283","9.12771802948788","Ukrainka Air Base","Venice Marco Polo Airport","Nov 28, 2020 @ 23:10:36.000"
"Nov 28, 2020 @ 23:10:08.000",JetBeats,"$707.3",false,Clear,"7,436.236","11.517023632954489","Vienna International Airport","Winnipeg / James Armstrong Richardson International Airport","Nov 28, 2020 @ 23:10:08.000"
"Nov 28, 2020 @ 23:10:08.000","ES-Air","$1,086.64",false,"Damaging Wind","4,638.097","10.52154415350241","Berlin-Tegel Airport","Dubai International Airport","Nov 28, 2020 @ 23:10:08.000"
"Nov 28, 2020 @ 23:08:43.000","Logstash Airways","$827.15",false,Cloudy,"1,177.29","1.1542057157736172","Huntsville International Carl T Jones Field","Lester B. Pearson International Airport","Nov 28, 2020 @ 23:08:43.000"
"Nov 28, 2020 @ 23:08:33.000","Kibana Airlines","$1,014.73",false,Clear,"398.603","0.5110293716519775","Amsterdam Airport Schiphol","Charles de Gaulle International Airport","Nov 28, 2020 @ 23:08:33.000"
"Nov 28, 2020 @ 23:03:06.000",JetBeats,"$523.79",false,Rain,"4,476.64","6.217555274430329","Mariscal Sucre International Airport","St Louis Lambert International Airport","Nov 28, 2020 @ 23:03:06.000"
"Nov 28, 2020 @ 23:02:45.000",JetBeats,"$598.67",false,Cloudy,"15,694.775","21.798298702883375","El Dorado International Airport","Shanghai Pudong International Airport","Nov 28, 2020 @ 23:02:45.000"
"Nov 28, 2020 @ 23:01:16.000","Logstash Airways","$702.95",false,"Thunder & Lightning","6,789.934","6.656797822959771","Leonardo da Vinci - Fiumicino Airport","Rajiv Gandhi International Airport","Nov 28, 2020 @ 23:01:16.000"
"Nov 28, 2020 @ 22:54:29.000","ES-Air","$241.73",false,Rain,0,0,"Zurich Airport","Zurich Airport","Nov 28, 2020 @ 22:54:29.000"
"Nov 28, 2020 @ 22:38:44.000","ES-Air","$991.78",false,Clear,"8,407.115","6.672313126884908","Oslo Gardermoen Airport","Tokyo Haneda International Airport","Nov 28, 2020 @ 22:38:44.000"
"Nov 28, 2020 @ 22:37:24.000","Logstash Airways","$936.7",false,Sunny,"7,377.662","10.435064497533116","Licenciado Benito Juarez International Airport","Ministro Pistarini International Airport","Nov 28, 2020 @ 22:37:24.000"
"Nov 28, 2020 @ 22:35:42.000","ES-Air","$342.86",false,"Heavy Fog",0,"1.5","Milano Linate Airport","Milano Linate Airport","Nov 28, 2020 @ 22:35:42.000"
"Nov 28, 2020 @ 22:28:22.000","ES-Air","$831.52",false,Cloudy,"8,287.192","12.874698125512532","Genoa Cristoforo Colombo Airport","Gulfport Biloxi International Airport","Nov 28, 2020 @ 22:28:22.000"
"Nov 28, 2020 @ 22:27:39.000","Kibana Airlines","$395.59",false,Cloudy,"1,166.644","1.4956977828512381","Adelaide International Airport","Sydney Kingsford Smith International Airport","Nov 28, 2020 @ 22:27:39.000"
"Nov 28, 2020 @ 22:20:36.000","ES-Air","$664.6",false,Clear,"7,286.13","6.07177506488493","Warsaw Chopin Airport","Winnipeg / James Armstrong Richardson International Airport","Nov 28, 2020 @ 22:20:36.000"
"Nov 28, 2020 @ 22:10:05.000","ES-Air","$667.99",false,Rain,"9,762.677","7.7481565314787275","Kansai International Airport","Leonardo da Vinci___Fiumicino Airport","Nov 28, 2020 @ 22:10:05.000"
"Nov 28, 2020 @ 22:10:04.000","Kibana Airlines","$763.01",false,Sunny,"6,248.012","6.508346003877571","Itami Airport","Kempegowda International Airport","Nov 28, 2020 @ 22:10:04.000"
"Nov 28, 2020 @ 22:02:36.000","ES-Air","$868.74",false,Clear,"15,089.117","12.574264379853282","Jorge Chavez International Airport","Ukrainka Air Base","Nov 28, 2020 @ 22:02:36.000"
"Nov 28, 2020 @ 21:55:03.000","Logstash Airways","$1,028.17",false,Rain,"9,354.247","11.54520574696623","El Dorado International Airport","Treviso-Sant'Angelo Airport","Nov 28, 2020 @ 21:55:03.000"
"Nov 28, 2020 @ 21:50:34.000",JetBeats,"$603.9",false,Rain,"11,781.143","10.908465756220142","OR Tambo International Airport","Shanghai Pudong International Airport","Nov 28, 2020 @ 21:50:34.000"
"Nov 28, 2020 @ 21:47:30.000","Kibana Airlines","$1,062.56",false,Rain,"16,034.932","17.81659137999357","Copenhagen Kastrup Airport","Sydney Kingsford Smith International Airport","Nov 28, 2020 @ 21:47:30.000"
"Nov 28, 2020 @ 21:47:30.000","Logstash Airways","$1,130.36",false,Rain,"7,508.849","7.821717520356506","Cagliari Elmas Airport","OR Tambo International Airport","Nov 28, 2020 @ 21:47:30.000"
"Nov 28, 2020 @ 21:45:06.000","Kibana Airlines","$577.05",false,Cloudy,"10,618.063","12.640551225367057","Genoa Cristoforo Colombo Airport","Jorge Chavez International Airport","Nov 28, 2020 @ 21:45:06.000"
